  Event Name,       Type,     Event ID,    Version,    Channel,      Level,     Opcode,       Task,            Keyword,        PID,        TID,     Processor Number,  Instance ID,   Parent Instance ID,                              Activity ID,                      Related Activity ID,           Clock-Time, Kernel(ms),   User(ms), User Data
     Unknown,         47,           47,          0,          0,          0,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000928,                    1,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345363678537,          0,          0, "Unknown", "", "Unknown( 47): GUID=4d0a826c-214c-3a52-d413-1c62238d98a9 (No Format Information found).", "", "", {4d0a826c-214c-3a52-d413-1c62238d98a9}, " 47", "2026-09-03T19:42:16.367Z",        0, "", "", "2026-09-03T18:42:16.367853700Z", {00000000-0000-0000-0000-000000000000}
     Unknown,         17,           17,          0,          0,          0,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000928,                    1,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345363678541,          0,          0, "Unknown", "", "Unknown( 17): GUID=4224fc64-62d2-39ef-e09d-540716e6c5d6 (No Format Information found).", "", "", {4224fc64-62d2-39ef-e09d-540716e6c5d6}, " 17", "2026-09-03T19:42:16.367Z",        0, "", "", "2026-09-03T18:42:16.367854100Z", {00000000-0000-0000-0000-000000000000}
     Unknown,         18,           18,          0,          0,          0,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000928,                    1,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345363678543,          0,          0, "Unknown", "", "Unknown( 18): GUID=4224fc64-62d2-39ef-e09d-540716e6c5d6 (No Format Information found).", "", "", {4224fc64-62d2-39ef-e09d-540716e6c5d6}, " 18", "2026-09-03T19:42:16.367Z",        0, "", "", "2026-09-03T18:42:16.367854300Z", {00000000-0000-0000-0000-000000000000}
     Unknown,         19,           19,          0,          0,          0,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000928,                    1,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345363678545,          0,          0, "Unknown", "", "Unknown( 19): GUID=4d0a826c-214c-3a52-d413-1c62238d98a9 (No Format Information found).", "", "", {4d0a826c-214c-3a52-d413-1c62238d98a9}, " 19", "2026-09-03T19:42:16.367Z",        0, "", "", "2026-09-03T18:42:16.367854500Z", {00000000-0000-0000-0000-000000000000}
LxssUserSessionCreateInstanceBegin,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x0000082C,                    2,             ,                     ,   {7d47a6bb-3bd3-0002-dbb1-477dd33bdd01},                                         ,   134329345363842238,          0,          0, DataSize=0
LxssUserSessionCreateInstanceEnd,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x0000082C,                    1,             ,                     ,   {7d47a6bb-3bd3-0002-dbb1-477dd33bdd01},                                         ,   134329345367663955,          0,          0, DataSize=0
LxssVerboseLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x00001180, 0x0000094C,                    3,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345370627545,         30,         15, "C:\controlled-package\source\minimal-v8-no-binfmt-mount\src\windows\common\wslutil.cpp", "",      512,        1, 0x80070002, "", ""
LxssUserSessionCreateInstanceBegin,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x0000082C,                    2,             ,                     ,   {7d47a6bb-3bd3-0002-5eb2-477dd33bdd01},                                         ,   134329345372605893,         15,          0, DataSize=0
LxssUserSessionCreateInstanceEnd,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x0000082C,                    2,             ,                     ,   {7d47a6bb-3bd3-0002-5eb2-477dd33bdd01},                                         ,   134329345372606607,         15,          0, DataSize=0
LxssUserSessionCreateInstanceBegin,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x0000082C,                    1,             ,                     ,   {7d47a6bb-3bd3-0003-7daf-477dd33bdd01},                                         ,   134329345375166798,         15,          0, DataSize=0
LxssUserSessionCreateInstanceEnd,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x0000082C,                    1,             ,                     ,   {7d47a6bb-3bd3-0003-7daf-477dd33bdd01},                                         ,   134329345375167523,         15,          0, DataSize=0
LxssUserSessionCreateInstanceBegin,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x0000082C,                    2,             ,                     ,   {7d47a6bb-3bd3-0002-76b2-477dd33bdd01},                                         ,   134329345375236713,         15,          0, DataSize=0
LxssUserSessionCreateInstanceEnd,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x0000082C,                    2,             ,                     ,   {7d47a6bb-3bd3-0002-76b2-477dd33bdd01},                                         ,   134329345375237485,         15,          0, DataSize=0
CreateInstanceBegin,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x0000082C,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345375290153,         15,          0, "2.7.12.0",                0, "Debian2",        2, {9384556e-c162-4432-8603-2f22dc444b40}
AutoProxyEnabled,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x0000082C,                    1,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345375446906,         30,          0, 1, 1
OnProxyChange,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x000008E4,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345375447342,          0,         15,                1
CreateVmBegin,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x0000082C,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345375448837,         30,          0, "2.7.12.0",                0, {8c6b6115-bca6-4e8a-92cc-41217abf372d}, 0,     5000, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, "Absent",    30000, 0,        0, 0, "tun,ip_tables,br_netfilter", 1, 1, 0,       4293808128,        4, "DropCache",       2146904064,     5000, "Nat",        4, 0,       1073741824, 0,    1099511627776,    60000, 0
Run another http proxy query after current completes,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000D3C,                    3,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345375474018,          0,          0, DataSize=0
DMESG collector created,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x0000082C,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345375498625,         30,          0, DataSize=0
s_GetProxySettingsExCallback-CallbackInfo,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x000008E8,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345375581322,          0,          0, "WINHTTP_CALLBACK_STATUS_GETPROXYSETTINGS_COMPLETE"
s_GetProxySettingsExCallback-Results,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x000008E8,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345375581526,          0,          0, "", "", "",        0
OnProxyRequestComplete,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000D3C,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345375584043,          0,          0, "Proxy: , SecureProxy: , PacUrl: , ProxyBypasses: "
s_GetProxySettingsExCallback-CallbackInfo,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000D3C,                    3,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345375584975,          0,          0, " WINHTTP_CALLBACK_STATUS_HANDLE_CLOSING"
s_GetProxySettingsExCallback-CallbackInfo,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x000008E4,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345375694931,          0,         15, "WINHTTP_CALLBACK_STATUS_GETPROXYSETTINGS_COMPLETE"
s_GetProxySettingsExCallback-Results,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x000008E4,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345375695054,          0,         15, "", "", "",        0
s_GetProxySettingsExCallback-CallbackInfo,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000D3C,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345375695729,          0,          0, " WINHTTP_CALLBACK_STATUS_HANDLE_CLOSING"
InitializeSystemDistro,          0,            0,          0,         11,          4,          0,          0, 0x0000000000000000, 0x000015D4, 0x0000082C,                    3,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345384933666,        120,          0,            24578, 0,        0
{bbccf6c1-6cd1-48c4-80ff-839482e37671},         32,            0,          0,          0,          0,         32,          0, 0x0000000000000000, 0x000014B4, 0x00001740,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345386476513,          0,          0, DataSize=632
Microsoft-Windows-Hyper-V-Compute ,          0,         1000,          0,         17,          4,          0,          0, 0x0000000000000000, 0x000014B4, 0x00001740,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345386476513,          0,          0, DataSize=0
{bbccf6c1-6cd1-48c4-80ff-839482e37671},         32,            0,          0,          0,          0,         32,          0, 0x0000000000000000, 0x000014B4, 0x00001740,                    3,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345386770687,         30,          0, DataSize=638
Microsoft-Windows-Hyper-V-Compute ,          0,         1001,          0,         16,          4,          0,          0, 0x0000000000000000, 0x000014B4, 0x00001740,                    3,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345386770687,         30,          0, DataSize=0
{bbccf6c1-6cd1-48c4-80ff-839482e37671},         32,            0,          0,          0,          0,         32,          0, 0x0000000000000000, 0x000014B4, 0x0000173C,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345386778338,          0,          0, DataSize=734
Microsoft-Windows-Hyper-V-Compute ,          0,         2014,          0,         17,          4,          0,          0, 0x0000000000000000, 0x000014B4, 0x0000173C,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345386778338,          0,          0, "8C6B6115-BCA6-4E8A-92CC-41217ABF372D"
{bbccf6c1-6cd1-48c4-80ff-839482e37671},         32,            0,          0,          0,          0,         32,          0, 0x0000000000000000, 0x000014B4, 0x0000173C,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345386783904,          0,          0, DataSize=864
Microsoft-Windows-Hyper-V-Compute ,          0,         2000,          0,         17,          4,          0,          0, 0x0000000000000000, 0x000014B4, 0x0000173C,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345386783904,          0,          0, "8C6B6115-BCA6-4E8A-92CC-41217ABF372D", "0xC0370103"
VmInitialize,          1,            0,          0,         11,          4,          1,          0, 0x0000000000000010, 0x00001658, 0x00001794,                    1,             ,                     ,   {7d47a6bb-3bd3-0001-73b3-477dd33bdd01},                                         ,   134329345388229023,          0,          0,                0,     6036, {8c6b6115-bca6-4e8a-92cc-41217abf372d}
VmNameToIdMapping,          0,            0,          0,         11,          5,          0,          0, 0x0000000000001000, 0x00001658, 0x00001794,                    1,             ,                     ,   {7d47a6bb-3bd3-0001-73b3-477dd33bdd01},                                         ,   134329345388414639,          0,         15, {8c6b6115-bca6-4e8a-92cc-41217abf372d}, "8C6B6115-BCA6-4E8A-92CC-41217ABF372D"
CreateVidPartition,          1,            0,          0,         11,          4,          1,          0, 0x0000000000000800, 0x00001658, 0x00001794,                    1,             ,                     ,   {7d47a6bb-3bd3-0001-78b3-477dd33bdd01},                                         ,   134329345388475672,          0,         15,                0,     6036, {8c6b6115-bca6-4e8a-92cc-41217abf372d}
{bbccf6c1-6cd1-48c4-80ff-839482e37671},         32,            0,          0,          0,          0,         32,          0, 0x0000000000000000, 0x00001658, 0x00001794,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345388608768,          0,         30, DataSize=806
Microsoft-Windows-Hyper-V-VID ,          0,         5078,          0,         16,          4,          0,          0, 0x0000000000000000, 0x00001658, 0x00001794,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345388608768,          0,         30, {8c6b6115-bca6-4e8a-92cc-41217abf372d}, 0x2
{bbccf6c1-6cd1-48c4-80ff-839482e37671},         32,            0,          0,          0,          0,         32,          0, 0x0000000000000000, 0x00001658, 0x00001794,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345388609387,          0,         30, DataSize=1064
Microsoft-Windows-Hyper-V-VID ,     Start ,         5005,          0,         16,          4,          1,       1536, 0x0000000000001002, 0x00001658, 0x00001794,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345388609387,          0,         30,                2,              512
{bbccf6c1-6cd1-48c4-80ff-839482e37671},         32,            0,          0,          0,          0,         32,          0, 0x0000000000000000, 0x00001658, 0x00001794,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345388609400,          0,         30, DataSize=1914
Microsoft-Windows-Hyper-V-VID ,     Start ,         5046,          0,          0,          4,          1,       1543, 0x0000000000000008, 0x00001658, 0x00001794,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345388609400,          0,         30, 0x0, 0xFFFFFFFFFFFFFFFF, 0x200000,          2097152, 0x1, 0x0, 0x73, 0x0, {8c6b6115-bca6-4e8a-92cc-41217abf372d}
{bbccf6c1-6cd1-48c4-80ff-839482e37671},         32,            0,          0,          0,          0,         32,          0, 0x0000000000000000, 0x00001658, 0x00001794,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345388609608,          0,         30, DataSize=726
Microsoft-Windows-Hyper-V-VID ,      Stop ,         5047,          0,          0,          4,          2,       1543, 0x0000000000000008, 0x00001658, 0x00001794,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345388609608,          0,         30, 0x0,                0
Microsoft-Windows-Hyper-V-VID ,     Start ,         5046,          0,          0,          4,          1,       1543, 0x0000000000000008, 0x00001658, 0x00001794,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345388609612,          0,         30, 0x0, 0xFFFFFFFFFFFFFFFF, 0x200000,          2097152, 0x1, 0x0, 0x33, 0x0, {8c6b6115-bca6-4e8a-92cc-41217abf372d}
Microsoft-Windows-Hyper-V-VID ,      Stop ,         5047,          0,          0,          4,          2,       1543, 0x0000000000000008, 0x00001658, 0x00001794,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345388619707,          0,         30, 0xFFFFE70BA944E000,              512
{bbccf6c1-6cd1-48c4-80ff-839482e37671},         32,            0,          0,          0,          0,         32,          0, 0x0000000000000000, 0x00001658, 0x00001794,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345388619724,          0,         30, DataSize=1262
Microsoft-Windows-Hyper-V-VID ,      Stop ,         5006,          0,         16,          4,          2,       1536, 0x0000000000001002, 0x00001658, 0x00001794,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345388619724,          0,         30,                2,              512,                0
Microsoft-Windows-Hyper-V-VID ,     Start ,         5005,          0,         16,          4,          1,       1536, 0x0000000000001002, 0x00001658, 0x00001794,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345388624656,          0,         30,                2,             1024
Microsoft-Windows-Hyper-V-VID ,     Start ,         5046,          0,          0,          4,          1,       1543, 0x0000000000000008, 0x00001658, 0x00001794,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345388624669,          0,         30, 0x0, 0xFFFFFFFFFFFFFFFF, 0x200000,          4194304, 0x1, 0x0, 0x73, 0x0, {8c6b6115-bca6-4e8a-92cc-41217abf372d}
Microsoft-Windows-Hyper-V-VID ,      Stop ,         5047,          0,          0,          4,          2,       1543, 0x0000000000000008, 0x00001658, 0x00001794,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345388624890,          0,         30, 0x0,                0
Microsoft-Windows-Hyper-V-VID ,     Start ,         5046,          0,          0,          4,          1,       1543, 0x0000000000000008, 0x00001658, 0x00001794,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345388624893,          0,         30, 0x0, 0xFFFFFFFFFFFFFFFF, 0x200000,          4194304, 0x1, 0x0, 0x33, 0x0, {8c6b6115-bca6-4e8a-92cc-41217abf372d}
Microsoft-Windows-Hyper-V-VID ,      Stop ,         5047,          0,          0,          4,          2,       1543, 0x0000000000000008, 0x00001658, 0x00001794,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345388671040,          0,         30, 0xFFFFE70BAA64C000,             1024
Microsoft-Windows-Hyper-V-VID ,      Stop ,         5006,          0,         16,          4,          2,       1536, 0x0000000000001002, 0x00001658, 0x00001794,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345388671069,          0,         30,                2,             1024,                0
Microsoft-Windows-Hyper-V-VID ,     Start ,         5005,          0,         16,          4,          1,       1536, 0x0000000000001002, 0x00001658, 0x00001794,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345388679197,          0,         30,                2,             1536
Microsoft-Windows-Hyper-V-VID ,     Start ,         5046,          0,          0,          4,          1,       1543, 0x0000000000000008, 0x00001658, 0x00001794,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345388679215,          0,         30, 0x0, 0xFFFFFFFFFFFFFFFF, 0x200000,          6291456, 0x1, 0x0, 0x73, 0x0, {8c6b6115-bca6-4e8a-92cc-41217abf372d}
Microsoft-Windows-Hyper-V-VID ,      Stop ,         5047,          0,          0,          4,          2,       1543, 0x0000000000000008, 0x00001658, 0x00001794,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345388679429,          0,         30, 0x0,                0
Microsoft-Windows-Hyper-V-VID ,     Start ,         5046,          0,          0,          4,          1,       1543, 0x0000000000000008, 0x00001658, 0x00001794,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345388679433,          0,         30, 0x0, 0xFFFFFFFFFFFFFFFF, 0x200000,          6291456, 0x1, 0x0, 0x33, 0x0, {8c6b6115-bca6-4e8a-92cc-41217abf372d}
Microsoft-Windows-Hyper-V-VID ,      Stop ,         5047,          0,          0,          4,          2,       1543, 0x0000000000000008, 0x00001658, 0x00001794,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345388837795,         30,         30, 0xFFFFE70BABEE8000,             1536
Microsoft-Windows-Hyper-V-VID ,      Stop ,         5006,          0,         16,          4,          2,       1536, 0x0000000000001002, 0x00001658, 0x00001794,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345388837820,         30,         30,                2,             1536,                0
Microsoft-Windows-Hyper-V-VID ,     Start ,         5005,          0,         16,          4,          1,       1536, 0x0000000000001002, 0x00001658, 0x00001794,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345388846713,         30,         30,                2,             2048
Microsoft-Windows-Hyper-V-VID ,     Start ,         5046,          0,          0,          4,          1,       1543, 0x0000000000000008, 0x00001658, 0x00001794,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345388846729,         30,         30, 0x0, 0xFFFFFFFFFFFFFFFF, 0x200000,          8388608, 0x1, 0x0, 0x73, 0x0, {8c6b6115-bca6-4e8a-92cc-41217abf372d}
Microsoft-Windows-Hyper-V-VID ,      Stop ,         5047,          0,          0,          4,          2,       1543, 0x0000000000000008, 0x00001658, 0x00001794,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345388846989,         30,         30, 0x0,                0
Microsoft-Windows-Hyper-V-VID ,     Start ,         5046,          0,          0,          4,          1,       1543, 0x0000000000000008, 0x00001658, 0x00001794,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345388846995,         30,         30, 0x0, 0xFFFFFFFFFFFFFFFF, 0x200000,          8388608, 0x1, 0x0, 0x33, 0x0, {8c6b6115-bca6-4e8a-92cc-41217abf372d}
Microsoft-Windows-Hyper-V-VID ,      Stop ,         5047,          0,          0,          4,          2,       1543, 0x0000000000000008, 0x00001658, 0x00001794,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345389044723,         45,         30, 0xFFFFE70BA95D2000,             2048
Microsoft-Windows-Hyper-V-VID ,      Stop ,         5006,          0,         16,          4,          2,       1536, 0x0000000000001002, 0x00001658, 0x00001794,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345389044769,         45,         30,                2,             2048,                0
   VmMemInfo,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x00001658, 0x00001794,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345389113456,         45,         30,         16777216, {8c6b6115-bca6-4e8a-92cc-41217abf372d},             4364
{bbccf6c1-6cd1-48c4-80ff-839482e37671},         32,            0,          0,          0,          0,         32,          0, 0x0000000000000000, 0x00001658, 0x00001794,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345389113493,         45,         30, DataSize=806
Microsoft-Windows-Hyper-V-VID ,          0,         5080,          0,         16,          4,          0,          0, 0x0000000000000000, 0x00001658, 0x00001794,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345389113493,         45,         30, {8c6b6115-bca6-4e8a-92cc-41217abf372d}, 0x110C,  0x00000000
Microsoft-Windows-Hyper-V-VID ,     Start ,         5005,          0,         16,          4,          1,       1536, 0x0000000000001002, 0x00001658, 0x00001794,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345389114636,         45,         30,                2,              512
Microsoft-Windows-Hyper-V-VID ,     Start ,         5046,          0,          0,          4,          1,       1543, 0x0000000000000008, 0x00001658, 0x00001794,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345389114650,         45,         30, 0x0, 0xFFFFFFFFFFFFFFFF, 0x200000,          2097152, 0x1, 0x0, 0x73, 0x0, {8c6b6115-bca6-4e8a-92cc-41217abf372d}
Microsoft-Windows-Hyper-V-VID ,      Stop ,         5047,          0,          0,          4,          2,       1543, 0x0000000000000008, 0x00001658, 0x00001794,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345389114803,         45,         30, 0x0,                0
Microsoft-Windows-Hyper-V-VID ,     Start ,         5046,          0,          0,          4,          1,       1543, 0x0000000000000008, 0x00001658, 0x00001794,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345389114807,         45,         30, 0x0, 0xFFFFFFFFFFFFFFFF, 0x200000,          2097152, 0x1, 0x0, 0x33, 0x0, {8c6b6115-bca6-4e8a-92cc-41217abf372d}
Microsoft-Windows-Hyper-V-VID ,      Stop ,         5047,          0,          0,          4,          2,       1543, 0x0000000000000008, 0x00001658, 0x00001794,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345389140433,         45,         30, 0xFFFFE70BAA64D000,              512
Microsoft-Windows-Hyper-V-VID ,      Stop ,         5006,          0,         16,          4,          2,       1536, 0x0000000000001002, 0x00001658, 0x00001794,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345389140461,         45,         30,                2,              512,                0
HvMemPreDepositForVps,          0,            0,          0,         11,          4,          0,          0, 0x0000000000000100, 0x00001658, 0x00001794,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345389142940,         45,         30, "VsmmHvMemPreDepositForVps", "onecore\vm\vid\sys\vsmm\vsmmhv.c",     3074,                2, 2147483648,              512,              512
{bbccf6c1-6cd1-48c4-80ff-839482e37671},         32,            0,          0,          0,          0,         32,          0, 0x0000000000000000, 0x00001658, 0x00001794,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345389149907,         45,         30, DataSize=940
Microsoft-Windows-Hyper-V-VID ,          0,         5081,          0,         16,          4,          0,          0, 0x0000000000000000, 0x00001658, 0x00001794,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345389149907,         45,         30, {8c6b6115-bca6-4e8a-92cc-41217abf372d}, 0x0, 0x17B0,  0x00000000
Microsoft-Windows-Hyper-V-VID ,          0,         5081,          0,         16,          4,          0,          0, 0x0000000000000000, 0x00001658, 0x00001794,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345389154588,         60,         30, {8c6b6115-bca6-4e8a-92cc-41217abf372d}, 0x1, 0x17BC,  0x00000000
Microsoft-Windows-Hyper-V-VID ,          0,         5081,          0,         16,          4,          0,          0, 0x0000000000000000, 0x00001658, 0x00001794,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345389158259,         60,         30, {8c6b6115-bca6-4e8a-92cc-41217abf372d}, 0x2, 0x6E0,  0x00000000
Microsoft-Windows-Hyper-V-VID ,     Start ,         5005,          0,         16,          4,          1,       1536, 0x0000000000001002, 0x00001658, 0x00001794,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345389160301,         60,         30,                2,              512
Microsoft-Windows-Hyper-V-VID ,     Start ,         5046,          0,          0,          4,          1,       1543, 0x0000000000000008, 0x00001658, 0x00001794,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345389160317,         60,         30, 0x0, 0xFFFFFFFFFFFFFFFF, 0x200000,          2097152, 0x1, 0x0, 0x73, 0x0, {8c6b6115-bca6-4e8a-92cc-41217abf372d}
Microsoft-Windows-Hyper-V-VID ,      Stop ,         5047,          0,          0,          4,          2,       1543, 0x0000000000000008, 0x00001658, 0x00001794,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345389160484,         60,         30, 0x0,                0
Microsoft-Windows-Hyper-V-VID ,     Start ,         5046,          0,          0,          4,          1,       1543, 0x0000000000000008, 0x00001658, 0x00001794,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345389160488,         60,         30, 0x0, 0xFFFFFFFFFFFFFFFF, 0x200000,          2097152, 0x1, 0x0, 0x33, 0x0, {8c6b6115-bca6-4e8a-92cc-41217abf372d}
Microsoft-Windows-Hyper-V-VID ,      Stop ,         5047,          0,          0,          4,          2,       1543, 0x0000000000000008, 0x00001658, 0x00001794,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345389258654,         60,         30, 0xFFFFE70BAA346000,              512
Microsoft-Windows-Hyper-V-VID ,      Stop ,         5006,          0,         16,          4,          2,       1536, 0x0000000000001002, 0x00001658, 0x00001794,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345389258679,         60,         30,                2,              512,                0
Microsoft-Windows-Hyper-V-VID ,          0,         5081,          0,         16,          4,          0,          0, 0x0000000000000000, 0x00001658, 0x00001794,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345389265651,         60,         30, {8c6b6115-bca6-4e8a-92cc-41217abf372d}, 0x3, 0x724,  0x00000000
{bbccf6c1-6cd1-48c4-80ff-839482e37671},         32,            0,          0,          0,          0,         32,          0, 0x0000000000000000, 0x00001658, 0x00001794,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345389266146,         60,         30, DataSize=880
